conductivity,area,dt,dx,heat_transfer,heat_flux
71.51982324021435,0.1039878380308148,-46.65210667740474,0.1929786299504379,1797.9227290308913,17289.740445398158
367.6318418618581,7.547435123830697e-05,-185.3207424486518,0.9159269411072049,5.614042636075345,74383.4500590704
124.67226661512755,0.6190510093565694,-139.42512148027458,0.8853320316920092,12154.333408767006,19633.815671183547
12.85456033608339,0.2614537396602924,-144.10872139181964,0.45641902827191005,1061.1544705189613,4058.6700802127457
8.722062926398317,0.451213460947139,-498.8183265129205,0.6659030292859531,2948.0352589627437,6533.571167789506
5.798312847570865,0.2739407709389608,-266.6778035414762,0.3675355183599027,1152.5131033166513,4207.161640694415
224.88730090161383,0.20764489130560998,-188.2621964304676,0.6634064904559844,13251.638738587637,63818.75641276427
140.7639082834946,0.706728952282451,-2.574855650097706,0.9428937835170011,271.66539066068697,384.3982757227035
69.49871385869187,0.024879788320710604,-400.0326852685351,0.31470116041292434,2197.9640347399854,88343.35752408075
1.727409775435694,0.3664082171803943,-469.7701622576225,0.43136884387475205,689.2824675994856,1881.187253123557
11.725859119469893,0.9771629630374972,-111.65978233743373,0.8934669378435547,1431.9569457623832,1465.422861823544
166.3569288541775,0.1040548872651906,-402.3082134977236,0.8661969590720947,8039.806967980951,77265.05865592822
325.5041933458032,0.0058103957216293755,-82.50030007408884,0.7512213806187369,207.70640423751408,35747.37663121991
385.1090246154552,0.16145445509229608,-25.810153097317293,0.5866586802896948,2735.5131629352763,16942.94010884685
105.91208345475987,0.21777790904744204,-82.47615307429614,0.8485007929866539,2241.9993302839757,10294.888678518651
253.93546902743805,0.23964289904558744,-3.097613817024827,0.8747764051039223,215.48554536209963,899.1943688726102
306.5507041764333,0.965625970613099,-0.5347694247058753,0.10218200091609611,1549.1854935078427,1604.332879038276
291.1830673921841,0.47950331554814685,-40.41242030259531,0.23320370968870524,24195.641307933627,50459.7998040415
22.458415215459546,0.06579937540323708,-115.73037622957747,0.2688192354043219,636.1915573882628,9668.656480240155
21.98425023335529,0.09488432203539104,-482.3466737205813,0.9302149976617553,1081.638328218251,11399.547417483882
283.17872945605916,0.597123708551854,-9.260976700834828,0.6046487230193833,2589.8737598355,4337.248249808183
50.16381489644783,0.038044758306098096,-313.4812145152093,0.8514400527196039,702.6561159139542,18469.196472758962
3.377138791764251,0.5426572279891532,-193.37507891609613,0.18267652693901998,1939.9576945137899,3574.9227955599376
10.41750095677474,0.3885044368217194,-225.98454819812883,0.78262552511198,1168.6494763841479,3008.0724069579383
117.56327016634059,0.38100296436737,-35.80336190665497,0.9318109096580229,1721.0600761252776,4517.1829016684505
130.33488432487988,0.20767935249742725,-411.10800896311673,0.5869952628800262,18957.249807033233,91281.34106286794
9.149053857085248,0.6157234601638293,-34.130562669205915,0.12694893299171336,1514.524413909131,2459.747779475793
1.7651628325984483,0.7977053060614193,-348.2875803759316,0.7936485903136432,617.926747108748,774.630358370928
240.82185805147066,0.009858030589220268,-106.10888868099676,0.5676658100651653,443.75687284354206,45014.75916790003
161.0394644863528,0.18551883360012134,-135.17353147613954,1.3840743799753683,2917.7800683577652,15727.67579299753
386.3316683420453,0.5373005005140873,-3.972208042799489,0.6339976981300833,1300.5344477724022,2420.49736884305
212.18273292307373,0.7818279116057788,-2.2364055496289463,0.8458747127644938,438.5970729275449,560.9892745153089
129.4057051714597,0.0061200924434871035,-395.86917349673,0.9821422541298255,319.21897180352397,52159.174841097585
203.02561706358193,0.004886701528168913,-258.0686633682577,0.5827614210679192,439.35050685334886,89907.3750096575
8.351923635958586,0.5019899476749208,-330.3587776109652,0.8959068992847558,1545.9822549921375,3079.7075960439083
292.12416172811106,0.006004756311253589,-28.856261935995803,0.24217651971030676,209.0118475884146,34807.71521014148
2.1766503497172485,0.3898522231314574,-295.7216658157124,0.9895853621135215,253.5820844284371,650.4569408160838
1.7317092054935983,0.8451078151747491,-368.9558344612195,0.40944694555017946,1318.7541224396152,1560.4566645344853
5.057610238310252,0.15423328255870733,-224.28269746270416,0.10021194215615228,1745.8211525987988,11319.354186307159
315.078080249463,0.48344134066147393,-9.090150797276015,0.5529033389810772,2504.285572369281,5180.122926481142
365.12342597554755,0.9911238793436151,-4.876689934118105,0.8589056863664872,2054.6947113474353,2073.0957594404686
0.9024723591464362,0.9764621665094544,-180.22740011226063,0.8162748733036352,194.5690327195353,199.25916168883276
189.00930492393977,0.931642042386778,-7.383480987332184,0.6713558517443472,1936.603203783045,2078.698808849
1.4411198004535173,0.721164778113377,-442.86429109088783,0.31929142703832525,1441.5111256738817,1998.8651268368744
240.14196238955296,0.43738433452661607,-39.07528414419721,0.1666966507058537,24621.048872327192,56291.56540088413
119.28605442439212,0.8603024589343914,-5.976835100658912,0.23281404410376955,2634.52871882166,3062.328476992735
184.7263228607191,0.000636740958218745,-373.8351071377259,0.8764198634759701,50.17177244473592,78794.63665269666
152.75832222962944,0.4793936357502624,-62.31644615748627,0.20288751742160016,22492.850358166233,46919.37623027554
24.78368570825298,0.6574435532107743,-37.72491147001551,0.5063251466094444,1214.0123261145422,1846.5651084197852
24.617758890850343,0.04567696393173361,-117.09295860809021,0.33159788501813325,397.0678925887972,8692.957202283278
6.701403352426605,0.8026237125012899,-158.49230472055842,0.3830421923455609,2225.5600207234424,2772.8560545360983
59.26493530009787,0.031302509055420896,-478.4721629399924,0.4775150932601596,1858.8593796583675,59383.71829450696
103.89496715227162,0.007451929879164077,-337.52299419042697,0.9511400748537778,274.74016478297557,36868.323942655596
0.3655309760356571,0.7327438514989121,-457.68170077622165,0.6437355582667735,190.42870699077486,259.8844147258704
347.4936048326969,0.8372257730595016,-4.481702274467248,0.636316879556556,2049.0802339426914,2447.464351765797
130.1561475860237,0.21484179857681385,-12.994325288682864,0.17858881008311206,2034.6183445020108,9470.309585844208
70.20097502850841,0.772333648604806,-86.52076689267307,0.9199812208013302,5099.052674425488,6602.1371510055915
0.18505329487583413,0.9055914776895007,-469.4085687620321,0.387985202500152,202.7519313453693,223.88895693084984
33.67224054075508,0.366578346076478,-79.43202762342122,1.337457912880034,733.0850228075842,1999.8044910558988
73.5194797895547,0.806858589271739,-394.978437596272,0.9691969014662299,24174.707189661403,29961.51681483766
8.320335837377932,0.39835453878981764,-384.17027331971553,0.5425309119969147,2346.9827330714397,5891.693214294641
179.05688505014828,0.29133133818422197,-96.37236571133201,0.6918831745509189,7266.043262542499,24940.822734105768
139.7404860593001,0.5663148993176311,-0.19841567858343115,0.23145393033379238,67.84090986516067,119.79361649658892
33.115666317445964,0.4030655978047736,-122.6379577292762,0.7831939375645184,2090.0892068082,5185.48151514668
133.98120725133973,0.02216716976442567,-393.6662545064892,0.9471749313956273,1234.3892389559803,55685.468739313466
161.8612273872239,0.1323584296433063,-89.067278903927,0.9665872729516253,1974.110902730268,14914.886101703638
240.0658352348727,0.6328968501780298,-9.69840799434418,0.5459143755639291,2699.225772035577,4264.87471264283
293.1229489010122,0.7665141379903433,-0.2731317283042197,0.9448344485404268,64.95108710231968,84.73566746284587
103.39149791754821,0.11019784889495679,-170.19865709889012,0.9763064683560426,1986.22254341778,18024.149866220116
371.39360139413515,0.3677696941722399,-10.168984617000639,0.8554541370940475,1623.645507415949,4414.843129122914
16.612315672404517,0.6580556381662226,-131.6953066037978,0.8344909823212868,1725.2079046311271,2621.674831992467
166.40736286681326,0.31258889928868994,-6.3153624472213,0.15804551524824864,2078.558217999734,6649.494664492522
285.57518197366835,0.41701856704226814,-3.9642041500530354,1.2495244613602454,377.82187866176696,906.0073304205463
324.2486858838543,0.9549540388458628,-0.3645252667646575,0.5432106026293342,207.7878229328358,217.58934407352606
368.6494262987262,0.299622428966696,-8.844544582819374,0.7370174442818284,1325.5178821393506,4423.960805306355
5.708817040143047,0.241812526613749,-355.8822707912671,0.2973107755836124,1652.4206845731069,6833.47842939727
174.54586440550645,0.6253011315208538,-3.5639892501411903,0.5090203847237597,764.1876036675486,1222.1113398737916
101.08255663313336,0.7084657399662435,-98.35674903412297,0.42290791157113927,16655.337098303204,23509.022608625768
2.36337046622887,0.6510030563682763,-286.8797107678091,0.2495133541944131,1768.9716446264665,2717.3015968541763
